section,scenario_id,window_days,threshold_name,treatment_column,outcome_column,availability_column,stratum,subgroup_variable,subgroup_level,placebo_outcome,adjustment_columns,n,treated_count,control_count,outcome_event_count,scenario_status,estimator,preferred,estimator_status,estimate,treated_mean,control_mean,matched_pairs,matched_retention,effective_sample_size,common_support_outside_share,max_abs_smd_after_weighting,poor_overlap,skip_reason,notes
module_presentation,module_FFF_2013B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2013B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1521,762,759,782,success,stabilized_iptw,False,success,0.24018583712763736,0.6357785450124082,0.3955927078847708,,,1406.606445472569,0.006574621959237344,0.04050415514382669,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_FFF_2013B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2013B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1521,762,759,782,success,aipw,True,success,0.24172593215857002,0.6391830360769147,0.3974571039183447,,,1406.606445472569,0.006574621959237344,0.04050415514382669,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_FFF_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1998,1002,996,1095,success,regression_adjustment,False,success,0.22310573854610394,0.6564603837343058,0.4333546451882019,,,1743.5623902935008,0.003003003003003003,0.07759865582988566,False,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_FFF_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1998,1002,996,1095,success,stabilized_iptw,False,success,0.22392980215457126,0.6570218141949086,0.4330920120403373,,,1743.5623902935008,0.003003003003003003,0.07759865582988566,False,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_FFF_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1998,1002,996,1095,success,aipw,True,success,0.22838041181558447,0.6615461712432504,0.433165759427666,,,1743.5623902935008,0.003003003003003003,0.07759865582988566,False,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_FFF_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1314,657,657,654,success,regression_adjustment,False,success,0.2354138761886938,0.6128397010703772,0.3774258248816834,,,1198.8715674395194,0.00837138508371385,0.02234122129532472,True,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_FFF_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1314,657,657,654,success,stabilized_iptw,False,success,0.23478331807908354,0.6115784650201219,0.3767951469410384,,,1198.8715674395194,0.00837138508371385,0.02234122129532472,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_FFF_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1314,657,657,654,success,aipw,True,success,0.23717994824966646,0.6138014982876454,0.376621550037979,,,1198.8715674395194,0.00837138508371385,0.02234122129532472,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_FFF_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1888,945,943,1117,success,regression_adjustment,False,success,0.284963388603694,0.7342826809601826,0.44931929235648854,,,1622.7092669370977,0.004766949152542373,0.08708999536334458,True,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_FFF_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1888,945,943,1117,success,stabilized_iptw,False,success,0.28544089862136,0.736386278651362,0.45094538003000195,,,1622.7092669370977,0.004766949152542373,0.08708999536334458,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_FFF_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,FFF_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,1888,945,943,1117,success,aipw,True,success,0.2912596820106123,0.7422676085439457,0.45100792653333327,,,1622.7092669370977,0.004766949152542373,0.08708999536334458,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_GGG_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,927,467,460,592,success,regression_adjustment,False,success,0.11155426144969305,0.6930920181385102,0.5815377566888171,,,905.0569829189049,0.018338727076591153,0.10022799882720182,True,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_GGG_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,927,467,460,592,success,stabilized_iptw,False,success,0.11277531001945129,0.6934306044658288,0.5806552944463775,,,905.0569829189049,0.018338727076591153,0.10022799882720182,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_GGG_2013J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2013J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,927,467,460,592,success,aipw,True,success,0.11270158766719175,0.6939963199615427,0.5812947322943509,,,905.0569829189049,0.018338727076591153,0.10022799882720182,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_GGG_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,802,411,391,478,success,regression_adjustment,False,success,0.22215975194339938,0.7015966433054291,0.47943689136202977,,,754.6874160351289,0.018703241895261846,0.10327611938632014,True,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_GGG_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,802,411,391,478,success,stabilized_iptw,False,success,0.22256723379056254,0.7034265195805266,0.48085928578996406,,,754.6874160351289,0.018703241895261846,0.10327611938632014,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_GGG_2014B,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014B,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,802,411,391,478,success,aipw,True,success,0.2204691031044525,0.7017814310291534,0.4813123279247008,,,754.6874160351289,0.018703241895261846,0.10327611938632014,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
module_presentation,module_GGG_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,721,362,359,444,success,regression_adjustment,False,success,0.20524201385859075,0.7196657648843503,0.5144237510257595,,,691.906722339282,0.0027739251040221915,0.10509709866503862,False,,mean predicted potential outcome under separate logistic outcome regressions
module_presentation,module_GGG_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,721,362,359,444,success,stabilized_iptw,False,success,0.20199328038487852,0.7176117590664098,0.5156184786815313,,,691.906722339282,0.0027739251040221915,0.10509709866503862,False,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
module_presentation,module_GGG_2014J,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,GGG_2014J,,,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,721,362,359,444,success,aipw,True,success,0.20175436825926016,0.7182530994516422,0.516498731192382,,,691.906722339282,0.0027739251040221915,0.10509709866503862,False,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_highest_education_A Level or Equivalent,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,A Level or Equivalent,highest_education,A Level or Equivalent,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,12261,6057,6204,7308,success,regression_adjustment,False,success,0.22819072363686954,0.7119530109839896,0.48376228734712,,,11598.697040682891,0.0007340347443112308,0.026232219000545776,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_highest_education_A Level or Equivalent,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,A Level or Equivalent,highest_education,A Level or Equivalent,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,12261,6057,6204,7308,success,stabilized_iptw,False,success,0.2279757928554642,0.7117291154550051,0.48375332259954085,,,11598.697040682891,0.0007340347443112308,0.026232219000545776,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_highest_education_A Level or Equivalent,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,A Level or Equivalent,highest_education,A Level or Equivalent,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,12261,6057,6204,7308,success,aipw,True,success,0.2291446153312614,0.7132766815835333,0.4841320662522719,,,11598.697040682891,0.0007340347443112308,0.026232219000545776,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_highest_education_HE Qualification,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,HE Qualification,highest_education,HE Qualification,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,4221,2263,1958,2657,success,regression_adjustment,False,success,0.2123755501495016,0.7300789141844494,0.5177033640349478,,,3964.497880392805,0.0014214641080312722,0.021803057648719332,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_highest_education_HE Qualification,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,HE Qualification,highest_education,HE Qualification,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,4221,2263,1958,2657,success,stabilized_iptw,False,success,0.2122514465021479,0.7308342980190675,0.5185828515169196,,,3964.497880392805,0.0014214641080312722,0.021803057648719332,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_highest_education_HE Qualification,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,HE Qualification,highest_education,HE Qualification,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,4221,2263,1958,2657,success,aipw,True,success,0.21266334455584807,0.7317913889571009,0.5191280444012529,,,3964.497880392805,0.0014214641080312722,0.021803057648719332,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_highest_education_Lower Than A Level,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Lower Than A Level,highest_education,Lower Than A Level,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,11081,5527,5554,5112,success,regression_adjustment,False,success,0.24852391436529736,0.5842549894104102,0.33573107504511285,,,10521.910933410836,0.0011731793159462142,0.023305648432946167,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_highest_education_Lower Than A Level,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Lower Than A Level,highest_education,Lower Than A Level,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,11081,5527,5554,5112,success,stabilized_iptw,False,success,0.24721490664678913,0.5825493096586405,0.33533440301185136,,,10521.910933410836,0.0011731793159462142,0.023305648432946167,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_highest_education_Lower Than A Level,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Lower Than A Level,highest_education,Lower Than A Level,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,11081,5527,5554,5112,success,aipw,True,success,0.24844325485060126,0.5838280361681953,0.335384781317594,,,10521.910933410836,0.0011731793159462142,0.023305648432946167,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_highest_education_No Formal quals,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,No Formal quals,highest_education,No Formal quals,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,272,124,148,103,skipped,aipw,True,skipped,,,,,,,,,,n=272 below minimum 500,n=272 below minimum 500
subgroup,subgroup_highest_education_Post Graduate Qualification,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Post Graduate Qualification,highest_education,Post Graduate Qualification,,baseline_gender|baseline_region|baseline_age_band|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,293,163,130,205,skipped,aipw,True,skipped,,,,,,,,,,n=293 below minimum 500,n=293 below minimum 500
subgroup,subgroup_prior_attempts_0,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,0,prior_attempts,0,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,24570,12872,11698,14005,success,regression_adjustment,False,success,0.23420876187531198,0.6817724877084063,0.4475637258330943,,,23774.81512991759,0.000407000407000407,0.022119145835530884,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_prior_attempts_0,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,0,prior_attempts,0,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,24570,12872,11698,14005,success,stabilized_iptw,False,success,0.23451901855019458,0.6817086844990417,0.44718966594884707,,,23774.81512991759,0.000407000407000407,0.022119145835530884,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_prior_attempts_0,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,0,prior_attempts,0,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,24570,12872,11698,14005,success,aipw,True,success,0.23455192844422756,0.681772964670749,0.44722103622652143,,,23774.81512991759,0.000407000407000407,0.022119145835530884,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_prior_attempts_1,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,1,prior_attempts,1,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2834,1030,1804,1140,success,regression_adjustment,False,success,0.2405554172195622,0.5550386155992438,0.31448319837968164,,,2725.41993173697,0.009174311926605505,0.05621781580713926,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_prior_attempts_1,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,1,prior_attempts,1,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2834,1030,1804,1140,success,stabilized_iptw,False,success,0.24132618299994596,0.5555451896670057,0.31421900666705976,,,2725.41993173697,0.009174311926605505,0.05621781580713926,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_prior_attempts_1,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,1,prior_attempts,1,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2834,1030,1804,1140,success,aipw,True,success,0.24191778171793113,0.5565939744778281,0.314676192759897,,,2725.41993173697,0.009174311926605505,0.05621781580713926,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_prior_attempts_2+,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,2+,prior_attempts,2+,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,724,232,492,240,success,regression_adjustment,False,success,0.15680651187466088,0.43746215916474435,0.28065564729008347,,,693.5091648654197,0.020718232044198894,0.06371668706690843,False,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_prior_attempts_2+,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,2+,prior_attempts,2+,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,724,232,492,240,success,stabilized_iptw,False,success,0.15496057654305107,0.43804897982165025,0.2830884032785992,,,693.5091648654197,0.020718232044198894,0.06371668706690843,False,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
